transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000073;2023-02-18;NO100073;LV900073;87680;NO;ordinær overføring;
TX-0000074;2023-03-19;NO100074;LV900074;383144;NO;ordinær overføring;
TX-0000075;2023-04-20;NO100075;LV900075;486881;LV;ordinær overføring;
TX-0000076;2023-05-21;NO100076;LV900076;49950;NO;ordinær overføring;
TX-0000077;2023-06-22;NO100077;LV900077;787941;EE;ordinær overføring;
TX-0000078;2023-07-23;NO100078;LV900078;561381;MT;ordinær overføring;
TX-0000079;2023-08-24;NO100079;LV900079;882150;NO;ordinær overføring;
TX-0000080;2023-09-25;NO100080;LV900080;683082;AE;ordinær overføring;
TX-0000081;2023-10-26;NO100081;LV900081;906841;LV;ordinær overføring;
TX-0000082;2023-11-27;NO100082;LV900082;294818;CY;ordinær overføring;
TX-0000083;2023-12-28;NO100083;LV900083;268959;EE;ordinær overføring;
TX-0000084;2023-01-01;NO100084;LV900084;999928;CY;ordinær overføring;
TX-0000085;2023-02-02;NO100085;LV900085;172699;NO;ordinær overføring;
TX-0000086;2023-03-03;NO100086;LV900086;63220;MT;ordinær overføring;
TX-0000087;2023-04-04;NO100087;LV900087;252884;LV;ordinær overføring;
TX-0000088;2023-05-05;NO100088;LV900088;743455;NO;ordinær overføring;
TX-0000089;2023-06-06;NO100089;LV900089;601390;NO;ordinær overføring;
TX-0000090;2023-07-07;NO100090;LV900090;750177;NO;ordinær overføring;
TX-0000091;2023-08-08;NO100091;LV900091;149050;CY;ordinær overføring;
TX-0000092;2023-09-09;NO100092;LV900092;286751;MT;ordinær overføring;
TX-0000093;2023-10-10;NO100093;LV900093;959105;MT;ordinær overføring;
TX-0000094;2023-11-11;NO100094;LV900094;918296;NO;ordinær overføring;
TX-0000095;2023-12-12;NO100095;LV900095;49900;CY;ordinær overføring;
TX-0000096;2023-01-13;NO100096;LV900096;253127;MT;ordinær overføring;
TX-0000097;2023-02-14;NO100097;LV900097;822636;NO;ordinær overføring;
TX-0000098;2023-03-15;NO100098;LV900098;678620;LV;ordinær overføring;
TX-0000099;2023-04-16;NO100099;LV900099;584830;LV;ordinær overføring;
TX-0000100;2023-05-17;NO100100;LV900100;163424;AE;ordinær overføring;
TX-0000101;2023-06-18;NO100101;LV900101;822463;EE;ordinær overføring;
TX-0000102;2023-07-19;NO100102;LV900102;107903;MT;ordinær overføring;
TX-0000103;2023-08-20;NO100103;LV900103;763898;EE;ordinær overføring;
TX-0000104;2023-09-21;NO100104;LV900104;406851;NO;ordinær overføring;
TX-0000105;2023-10-22;NO100105;LV900105;549433;NO;ordinær overføring;
TX-0000106;2023-11-23;NO100106;LV900106;61189;LV;ordinær overføring;
TX-0000107;2023-12-24;NO100107;LV900107;764349;AE;ordinær overføring;
TX-0000108;2023-01-25;NO100108;LV900108;325395;NO;ordinær overføring;
TX-0000109;2023-02-26;NO100109;LV900109;243331;NO;ordinær overføring;
TX-0000110;2023-03-27;NO100110;LV900110;744481;EE;ordinær overføring;
TX-0000111;2023-04-28;NO100111;LV900111;832800;NO;ordinær overføring;
TX-0000112;2023-05-01;NO100112;LV900112;907757;LV;ordinær overføring;
TX-0000113;2023-06-02;NO100113;LV900113;654542;LV;mellomledd til kontantuttak;LAYERING
TX-0000114;2023-07-03;NO100114;LV900114;49950;AE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000115;2023-08-04;NO100115;LV900115;930147;MT;ordinær overføring;
TX-0000116;2023-09-05;NO100116;LV900116;403333;NO;ordinær overføring;
TX-0000117;2023-10-06;NO100117;LV900117;201801;LV;ordinær overføring;
TX-0000118;2023-11-07;NO100118;LV900118;510386;CY;ordinær overføring;
TX-0000119;2023-12-08;NO100119;LV900119;560423;LV;ordinær overføring;
TX-0000120;2023-01-09;NO100120;LV900120;744218;EE;ordinær overføring;
TX-0000121;2023-02-10;NO100121;LV900121;419189;AE;ordinær overføring;
TX-0000122;2023-03-11;NO100122;LV900122;990146;LV;ordinær overføring;
TX-0000123;2023-04-12;NO100123;LV900123;635434;NO;ordinær overføring;
TX-0000124;2023-05-13;NO100124;LV900124;117666;CY;ordinær overføring;
TX-0000125;2023-06-14;NO100125;LV900125;79745;AE;ordinær overføring;
TX-0000126;2023-07-15;NO100126;LV900126;125233;MT;ordinær overføring;
TX-0000127;2023-08-16;NO100127;LV900127;727293;LV;ordinær overføring;
TX-0000128;2023-09-17;NO100128;LV900128;190631;EE;ordinær overføring;
TX-0000129;2023-10-18;NO100129;LV900129;597884;AE;ordinær overføring;
TX-0000130;2023-11-19;NO100130;LV900130;463957;MT;ordinær overføring;
TX-0000131;2023-12-20;NO100131;LV900131;721395;NO;ordinær overføring;
TX-0000132;2023-01-21;NO100132;LV900132;329417;CY;ordinær overføring;
TX-0000133;2023-02-22;NO100133;LV900133;49875;NO;ordinær overføring;
TX-0000134;2023-03-23;NO100134;LV900134;269520;MT;ordinær overføring;
TX-0000135;2023-04-24;NO100135;LV900135;449833;LV;ordinær overføring;
TX-0000136;2023-05-25;NO100136;LV900136;989137;AE;ordinær overføring;
TX-0000137;2023-06-26;NO100137;LV900137;869357;MT;ordinær overføring;
TX-0000138;2023-07-27;NO100138;LV900138;986480;MT;ordinær overføring;
TX-0000139;2023-08-28;NO100139;LV900139;563743;EE;ordinær overføring;
TX-0000140;2023-09-01;NO100140;LV900140;670514;CY;ordinær overføring;
TX-0000141;2023-10-02;NO100141;LV900141;406762;MT;ordinær overføring;
TX-0000142;2023-11-03;NO100142;LV900142;896754;CY;ordinær overføring;
TX-0000143;2023-12-04;NO100143;LV900143;629474;CY;ordinær overføring;
TX-0000144;2023-01-05;NO100144;LV900144;847514;AE;ordinær overføring;
TX-0000145;2023-02-06;NO100145;LV900145;806019;CY;ordinær overføring;
TX-0000146;2023-03-07;NO100146;LV900146;80895;EE;ordinær overføring;
TX-0000147;2023-04-08;NO100147;LV900147;762454;NO;ordinær overføring;
TX-0000148;2023-05-09;NO100148;LV900148;428615;CY;ordinær overføring;
TX-0000149;2023-06-10;NO100149;LV900149;231580;AE;ordinær overføring;
TX-0000150;2023-07-11;NO100150;LV900150;927876;NO;ordinær overføring;
TX-0000151;2023-08-12;NO100151;LV900151;132599;EE;ordinær overføring;
TX-0000152;2023-09-13;NO100152;LV900152;49900;LV;ordinær overføring;
TX-0000153;2023-10-14;NO100153;LV900153;126129;NO;ordinær overføring;
TX-0000154;2023-11-15;NO100154;LV900154;876700;AE;ordinær overføring;
TX-0000155;2023-12-16;NO100155;LV900155;699081;AE;ordinær overføring;
TX-0000156;2023-01-17;NO100156;LV900156;490272;NO;ordinær overføring;
TX-0000157;2023-02-18;NO100157;LV900157;693896;EE;ordinær overføring;
TX-0000158;2023-03-19;NO100158;LV900158;62612;AE;ordinær overføring;
TX-0000159;2023-04-20;NO100159;LV900159;182793;MT;ordinær overføring;
TX-0000160;2023-05-21;NO100160;LV900160;456321;CY;ordinær overføring;
TX-0000161;2023-06-22;NO100161;LV900161;128276;EE;ordinær overføring;
TX-0000162;2023-07-23;NO100162;LV900162;776811;NO;ordinær overføring;
TX-0000163;2023-08-24;NO100163;LV900163;403386;NO;ordinær overføring;
TX-0000164;2023-09-25;NO100164;LV900164;555802;CY;ordinær overføring;
TX-0000165;2023-10-26;NO100165;LV900165;523279;AE;ordinær overføring;
TX-0000166;2023-11-27;NO100166;LV900166;856325;MT;ordinær overføring;
TX-0000167;2023-12-28;NO100167;LV900167;472870;LV;ordinær overføring;
TX-0000168;2023-01-01;NO100168;LV900168;961757;NO;ordinær overføring;
TX-0000169;2023-02-02;NO100169;LV900169;640159;AE;ordinær overføring;
TX-0000170;2023-03-03;NO100170;LV900170;680348;NO;ordinær overføring;
TX-0000171;2023-04-04;NO100171;LV900171;49950;AE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000172;2023-05-05;NO100172;LV900172;554229;LV;ordinær overføring;
TX-0000173;2023-06-06;NO100173;LV900173;862880;CY;ordinær overføring;
TX-0000174;2023-07-07;NO100174;LV900174;455053;NO;ordinær overføring;
TX-0000175;2023-08-08;NO100175;LV900175;545033;CY;ordinær overføring;
TX-0000176;2023-09-09;NO100176;LV900176;875193;EE;ordinær overføring;
TX-0000177;2023-10-10;NO100177;LV900177;399013;MT;ordinær overføring;
TX-0000178;2023-11-11;NO100178;LV900178;877602;NO;ordinær overføring;
TX-0000179;2023-12-12;NO100179;LV900179;378787;NO;ordinær overføring;
TX-0000180;2023-01-13;NO100180;LV900180;193774;NO;ordinær overføring;
TX-0000181;2023-02-14;NO100181;LV900181;165267;EE;ordinær overføring;
TX-0000182;2023-03-15;NO100182;LV900182;911739;EE;ordinær overføring;
TX-0000183;2023-04-16;NO100183;LV900183;71628;MT;ordinær overføring;
TX-0000184;2023-05-17;NO100184;LV900184;313048;MT;ordinær overføring;
TX-0000185;2023-06-18;NO100185;LV900185;885373;CY;ordinær overføring;
TX-0000186;2023-07-19;NO100186;LV900186;663191;CY;ordinær overføring;
TX-0000187;2023-08-20;NO100187;LV900187;944400;AE;ordinær overføring;
TX-0000188;2023-09-21;NO100188;LV900188;975204;AE;ordinær overføring;
TX-0000189;2023-10-22;NO100189;LV900189;689048;CY;ordinær overføring;
TX-0000190;2023-11-23;NO100190;LV900190;49900;EE;ordinær overføring;
TX-0000191;2023-12-24;NO100191;LV900191;79626;CY;ordinær overføring;
TX-0000192;2023-01-25;NO100192;LV900192;692845;NO;ordinær overføring;
TX-0000193;2023-02-26;NO100193;LV900193;112223;EE;ordinær overføring;
TX-0000194;2023-03-27;NO100194;LV900194;467877;AE;ordinær overføring;
TX-0000195;2023-04-28;NO100195;LV900195;57116;CY;ordinær overføring;
TX-0000196;2023-05-01;NO100196;LV900196;489519;CY;ordinær overføring;
TX-0000197;2023-06-02;NO100197;LV900197;691351;CY;ordinær overføring;
TX-0000198;2023-07-03;NO100198;LV900198;50991;AE;ordinær overføring;
TX-0000199;2023-08-04;NO100199;LV900199;277946;MT;ordinær overføring;
TX-0000200;2023-09-05;NO100200;LV900200;477038;MT;ordinær overføring;
TX-0000201;2023-10-06;NO100201;LV900201;893094;AE;ordinær overføring;
TX-0000202;2023-11-07;NO100202;LV900202;326276;LV;ordinær overføring;
TX-0000203;2023-12-08;NO100203;LV900203;901836;LV;ordinær overføring;
TX-0000204;2023-01-09;NO100204;LV900204;86513;NO;ordinær overføring;
TX-0000205;2023-02-10;NO100205;LV900205;892738;MT;ordinær overføring;
TX-0000206;2023-03-11;NO100206;LV900206;678031;AE;ordinær overføring;
TX-0000207;2023-04-12;NO100207;LV900207;933488;LV;ordinær overføring;
TX-0000208;2023-05-13;NO100208;LV900208;259544;MT;ordinær overføring;
TX-0000209;2023-06-14;NO100209;LV900209;49900;EE;ordinær overføring;
TX-0000210;2023-07-15;NO100210;LV900210;708725;AE;ordinær overføring;
TX-0000211;2023-08-16;NO100211;LV900211;319319;LV;ordinær overføring;
TX-0000212;2023-09-17;NO100212;LV900212;209852;LV;ordinær overføring;
TX-0000213;2023-10-18;NO100213;LV900213;318278;NO;ordinær overføring;
TX-0000214;2023-11-19;NO100214;LV900214;65734;CY;ordinær overføring;
TX-0000215;2023-12-20;NO100215;LV900215;579695;AE;ordinær overføring;
TX-0000216;2023-01-21;NO100216;LV900216;584270;LV;ordinær overføring;
TX-0000217;2023-02-22;NO100217;LV900217;685799;AE;ordinær overføring;
TX-0000218;2023-03-23;NO100218;LV900218;459205;EE;ordinær overføring;
TX-0000219;2023-04-24;NO100219;LV900219;82721;AE;ordinær overføring;
TX-0000220;2023-05-25;NO100220;LV900220;956742;AE;ordinær overføring;
TX-0000221;2023-06-26;NO100221;LV900221;455776;NO;ordinær overføring;
TX-0000222;2023-07-27;NO100222;LV900222;563839;NO;ordinær overføring;
TX-0000223;2023-08-28;NO100223;LV900223;543169;AE;ordinær overføring;
TX-0000224;2023-09-01;NO100224;LV900224;747833;NO;ordinær overføring;
TX-0000225;2023-10-02;NO100225;LV900225;995233;CY;ordinær overføring;
TX-0000226;2023-11-03;NO100226;LV900226;502100;AE;mellomledd til kontantuttak;LAYERING
TX-0000227;2023-12-04;NO100227;LV900227;707759;AE;ordinær overføring;
TX-0000228;2023-01-05;NO100228;LV900228;49900;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000229;2023-02-06;NO100229;LV900229;90089;AE;ordinær overføring;
TX-0000230;2023-03-07;NO100230;LV900230;889721;LV;ordinær overføring;
TX-0000231;2023-04-08;NO100231;LV900231;532991;LV;ordinær overføring;
TX-0000232;2023-05-09;NO100232;LV900232;259415;AE;ordinær overføring;
TX-0000233;2023-06-10;NO100233;LV900233;732037;MT;ordinær overføring;
TX-0000234;2023-07-11;NO100234;LV900234;804395;LV;ordinær overføring;
TX-0000235;2023-08-12;NO100235;LV900235;428239;EE;ordinær overføring;
TX-0000236;2023-09-13;NO100236;LV900236;780982;CY;ordinær overføring;
TX-0000237;2023-10-14;NO100237;LV900237;300672;NO;ordinær overføring;
TX-0000238;2023-11-15;NO100238;LV900238;517293;MT;ordinær overføring;
TX-0000239;2023-12-16;NO100239;LV900239;343837;CY;ordinær overføring;
TX-0000240;2023-01-17;NO100240;LV900240;656471;MT;ordinær overføring;
TX-0000241;2023-02-18;NO100241;LV900241;546313;EE;ordinær overføring;
TX-0000242;2023-03-19;NO100242;LV900242;954136;MT;ordinær overføring;
TX-0000243;2023-04-20;NO100243;LV900243;278062;EE;ordinær overføring;
TX-0000244;2023-05-21;NO100244;LV900244;563494;MT;ordinær overføring;
TX-0000245;2023-06-22;NO100245;LV900245;463920;AE;ordinær overføring;
TX-0000246;2023-07-23;NO100246;LV900246;671279;CY;ordinær overføring;
TX-0000247;2023-08-24;NO100247;LV900247;49950;CY;ordinær overføring;
TX-0000248;2023-09-25;NO100248;LV900248;76597;MT;ordinær overføring;
TX-0000249;2023-10-26;NO100249;LV900249;533470;LV;ordinær overføring;
TX-0000250;2023-11-27;NO100250;LV900250;447557;MT;ordinær overføring;
