transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000165;2023-10-26;NO100165;LV900165;371417;CY;ordinær overføring;
TX-0000166;2023-11-27;NO100166;LV900166;336637;CY;ordinær overføring;
TX-0000167;2023-12-28;NO100167;LV900167;643003;MT;ordinær overføring;
TX-0000168;2023-01-01;NO100168;LV900168;408026;NO;ordinær overføring;
TX-0000169;2023-02-02;NO100169;LV900169;495490;MT;ordinær overføring;
TX-0000170;2023-03-03;NO100170;LV900170;122800;AE;ordinær overføring;
TX-0000171;2023-04-04;NO100171;LV900171;49900;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000172;2023-05-05;NO100172;LV900172;735437;MT;ordinær overføring;
TX-0000173;2023-06-06;NO100173;LV900173;279747;AE;ordinær overføring;
TX-0000174;2023-07-07;NO100174;LV900174;729723;NO;ordinær overføring;
TX-0000175;2023-08-08;NO100175;LV900175;941119;EE;ordinær overføring;
TX-0000176;2023-09-09;NO100176;LV900176;701195;EE;ordinær overføring;
TX-0000177;2023-10-10;NO100177;LV900177;702658;EE;ordinær overføring;
TX-0000178;2023-11-11;NO100178;LV900178;484928;CY;ordinær overføring;
TX-0000179;2023-12-12;NO100179;LV900179;747940;LV;ordinær overføring;
TX-0000180;2023-01-13;NO100180;LV900180;418179;NO;ordinær overføring;
TX-0000181;2023-02-14;NO100181;LV900181;863933;NO;ordinær overføring;
TX-0000182;2023-03-15;NO100182;LV900182;134991;MT;ordinær overføring;
TX-0000183;2023-04-16;NO100183;LV900183;398065;LV;ordinær overføring;
TX-0000184;2023-05-17;NO100184;LV900184;782146;AE;ordinær overføring;
TX-0000185;2023-06-18;NO100185;LV900185;66032;AE;ordinær overføring;
TX-0000186;2023-07-19;NO100186;LV900186;356432;AE;ordinær overføring;
TX-0000187;2023-08-20;NO100187;LV900187;965755;EE;ordinær overføring;
TX-0000188;2023-09-21;NO100188;LV900188;939113;EE;ordinær overføring;
TX-0000189;2023-10-22;NO100189;LV900189;887187;EE;ordinær overføring;
TX-0000190;2023-11-23;NO100190;LV900190;49900;CY;ordinær overføring;
TX-0000191;2023-12-24;NO100191;LV900191;810736;AE;ordinær overføring;
TX-0000192;2023-01-25;NO100192;LV900192;324322;EE;ordinær overføring;
TX-0000193;2023-02-26;NO100193;LV900193;740094;AE;ordinær overføring;
TX-0000194;2023-03-27;NO100194;LV900194;837125;MT;ordinær overføring;
TX-0000195;2023-04-28;NO100195;LV900195;317091;MT;ordinær overføring;
TX-0000196;2023-05-01;NO100196;LV900196;325170;AE;ordinær overføring;
TX-0000197;2023-06-02;NO100197;LV900197;327553;MT;ordinær overføring;
TX-0000198;2023-07-03;NO100198;LV900198;460861;CY;ordinær overføring;
TX-0000199;2023-08-04;NO100199;LV900199;215130;NO;ordinær overføring;
TX-0000200;2023-09-05;NO100200;LV900200;141293;NO;ordinær overføring;
TX-0000201;2023-10-06;NO100201;LV900201;636609;CY;ordinær overføring;
TX-0000202;2023-11-07;NO100202;LV900202;647191;EE;ordinær overføring;
TX-0000203;2023-12-08;NO100203;LV900203;903525;NO;ordinær overføring;
TX-0000204;2023-01-09;NO100204;LV900204;995118;EE;ordinær overføring;
TX-0000205;2023-02-10;NO100205;LV900205;775099;CY;ordinær overføring;
TX-0000206;2023-03-11;NO100206;LV900206;722956;AE;ordinær overføring;
TX-0000207;2023-04-12;NO100207;LV900207;298945;NO;ordinær overføring;
TX-0000208;2023-05-13;NO100208;LV900208;687274;CY;ordinær overføring;
TX-0000209;2023-06-14;NO100209;LV900209;49950;NO;ordinær overføring;
TX-0000210;2023-07-15;NO100210;LV900210;903630;EE;ordinær overføring;
TX-0000211;2023-08-16;NO100211;LV900211;122853;AE;ordinær overføring;
TX-0000212;2023-09-17;NO100212;LV900212;261530;AE;ordinær overføring;
TX-0000213;2023-10-18;NO100213;LV900213;547534;LV;ordinær overføring;
TX-0000214;2023-11-19;NO100214;LV900214;263710;NO;ordinær overføring;
TX-0000215;2023-12-20;NO100215;LV900215;894765;CY;ordinær overføring;
TX-0000216;2023-01-21;NO100216;LV900216;104579;LV;ordinær overføring;
TX-0000217;2023-02-22;NO100217;LV900217;278482;AE;ordinær overføring;
TX-0000218;2023-03-23;NO100218;LV900218;543262;NO;ordinær overføring;
TX-0000219;2023-04-24;NO100219;LV900219;205911;AE;ordinær overføring;
TX-0000220;2023-05-25;NO100220;LV900220;199183;EE;ordinær overføring;
TX-0000221;2023-06-26;NO100221;LV900221;751685;EE;ordinær overføring;
TX-0000222;2023-07-27;NO100222;LV900222;893035;NO;ordinær overføring;
TX-0000223;2023-08-28;NO100223;LV900223;985115;CY;ordinær overføring;
TX-0000224;2023-09-01;NO100224;LV900224;861471;CY;ordinær overføring;
TX-0000225;2023-10-02;NO100225;LV900225;69807;AE;ordinær overføring;
TX-0000226;2023-11-03;NO100226;LV900226;237631;MT;mellomledd til kontantuttak;LAYERING
TX-0000227;2023-12-04;NO100227;LV900227;312445;NO;ordinær overføring;
TX-0000228;2023-01-05;NO100228;LV900228;49950;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000229;2023-02-06;NO100229;LV900229;165449;LV;ordinær overføring;
TX-0000230;2023-03-07;NO100230;LV900230;544133;NO;ordinær overføring;
TX-0000231;2023-04-08;NO100231;LV900231;472084;CY;ordinær overføring;
TX-0000232;2023-05-09;NO100232;LV900232;112417;CY;ordinær overføring;
TX-0000233;2023-06-10;NO100233;LV900233;919894;NO;ordinær overføring;
TX-0000234;2023-07-11;NO100234;LV900234;359763;LV;ordinær overføring;
TX-0000235;2023-08-12;NO100235;LV900235;698351;AE;ordinær overføring;
TX-0000236;2023-09-13;NO100236;LV900236;407119;NO;ordinær overføring;
TX-0000237;2023-10-14;NO100237;LV900237;78853;EE;ordinær overføring;
TX-0000238;2023-11-15;NO100238;LV900238;591658;LV;ordinær overføring;
TX-0000239;2023-12-16;NO100239;LV900239;544460;MT;ordinær overføring;
TX-0000240;2023-01-17;NO100240;LV900240;634332;LV;ordinær overføring;
TX-0000241;2023-02-18;NO100241;LV900241;835167;CY;ordinær overføring;
TX-0000242;2023-03-19;NO100242;LV900242;434971;NO;ordinær overføring;
TX-0000243;2023-04-20;NO100243;LV900243;92432;MT;ordinær overføring;
TX-0000244;2023-05-21;NO100244;LV900244;301202;NO;ordinær overføring;
TX-0000245;2023-06-22;NO100245;LV900245;932145;NO;ordinær overføring;
TX-0000246;2023-07-23;NO100246;LV900246;55487;AE;ordinær overføring;
TX-0000247;2023-08-24;NO100247;LV900247;49900;EE;ordinær overføring;
TX-0000248;2023-09-25;NO100248;LV900248;295871;CY;ordinær overføring;
TX-0000249;2023-10-26;NO100249;LV900249;607686;LV;ordinær overføring;
TX-0000250;2023-11-27;NO100250;LV900250;249669;MT;ordinær overføring;
TX-0000251;2023-12-28;NO100251;LV900251;658436;EE;ordinær overføring;
TX-0000252;2023-01-01;NO100252;LV900252;544135;AE;ordinær overføring;
TX-0000253;2023-02-02;NO100253;LV900253;256696;CY;ordinær overføring;
TX-0000254;2023-03-03;NO100254;LV900254;597702;EE;ordinær overføring;
TX-0000255;2023-04-04;NO100255;LV900255;90889;MT;ordinær overføring;
TX-0000256;2023-05-05;NO100256;LV900256;919720;AE;ordinær overføring;
TX-0000257;2023-06-06;NO100257;LV900257;384562;NO;ordinær overføring;
TX-0000258;2023-07-07;NO100258;LV900258;879597;AE;ordinær overføring;
TX-0000259;2023-08-08;NO100259;LV900259;383443;EE;ordinær overføring;
TX-0000260;2023-09-09;NO100260;LV900260;673110;NO;ordinær overføring;
TX-0000261;2023-10-10;NO100261;LV900261;963371;LV;ordinær overføring;
TX-0000262;2023-11-11;NO100262;LV900262;691312;EE;ordinær overføring;
TX-0000263;2023-12-12;NO100263;LV900263;319969;MT;ordinær overføring;
TX-0000264;2023-01-13;NO100264;LV900264;53561;LV;ordinær overføring;
TX-0000265;2023-02-14;NO100265;LV900265;120051;NO;ordinær overføring;
TX-0000266;2023-03-15;NO100266;LV900266;49900;AE;ordinær overføring;
TX-0000267;2023-04-16;NO100267;LV900267;629261;EE;ordinær overføring;
TX-0000268;2023-05-17;NO100268;LV900268;781993;LV;ordinær overføring;
TX-0000269;2023-06-18;NO100269;LV900269;640606;MT;ordinær overføring;
TX-0000270;2023-07-19;NO100270;LV900270;198485;LV;ordinær overføring;
TX-0000271;2023-08-20;NO100271;LV900271;404498;NO;ordinær overføring;
TX-0000272;2023-09-21;NO100272;LV900272;853485;MT;ordinær overføring;
TX-0000273;2023-10-22;NO100273;LV900273;661293;EE;ordinær overføring;
TX-0000274;2023-11-23;NO100274;LV900274;430349;LV;ordinær overføring;
TX-0000275;2023-12-24;NO100275;LV900275;771173;MT;ordinær overføring;
TX-0000276;2023-01-25;NO100276;LV900276;429490;AE;ordinær overføring;
TX-0000277;2023-02-26;NO100277;LV900277;416210;AE;ordinær overføring;
TX-0000278;2023-03-27;NO100278;LV900278;466324;AE;ordinær overføring;
TX-0000279;2023-04-28;NO100279;LV900279;736378;CY;ordinær overføring;
TX-0000280;2023-05-01;NO100280;LV900280;970203;EE;ordinær overføring;
TX-0000281;2023-06-02;NO100281;LV900281;839743;EE;ordinær overføring;
TX-0000282;2023-07-03;NO100282;LV900282;793837;EE;ordinær overføring;
TX-0000283;2023-08-04;NO100283;LV900283;174050;LV;ordinær overføring;
TX-0000284;2023-09-05;NO100284;LV900284;426547;EE;ordinær overføring;
TX-0000285;2023-10-06;NO100285;LV900285;49875;AE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000286;2023-11-07;NO100286;LV900286;780724;CY;ordinær overføring;
TX-0000287;2023-12-08;NO100287;LV900287;855945;AE;ordinær overføring;
TX-0000288;2023-01-09;NO100288;LV900288;794843;MT;ordinær overføring;
TX-0000289;2023-02-10;NO100289;LV900289;812649;EE;ordinær overføring;
TX-0000290;2023-03-11;NO100290;LV900290;118815;EE;ordinær overføring;
TX-0000291;2023-04-12;NO100291;LV900291;644340;CY;ordinær overføring;
TX-0000292;2023-05-13;NO100292;LV900292;958441;NO;ordinær overføring;
TX-0000293;2023-06-14;NO100293;LV900293;522896;NO;ordinær overføring;
TX-0000294;2023-07-15;NO100294;LV900294;121781;CY;ordinær overføring;
TX-0000295;2023-08-16;NO100295;LV900295;928116;EE;ordinær overføring;
TX-0000296;2023-09-17;NO100296;LV900296;711251;LV;ordinær overføring;
TX-0000297;2023-10-18;NO100297;LV900297;497023;AE;ordinær overføring;
TX-0000298;2023-11-19;NO100298;LV900298;667636;AE;ordinær overføring;
TX-0000299;2023-12-20;NO100299;LV900299;563845;LV;ordinær overføring;
TX-0000300;2023-01-21;NO100300;LV900300;320641;MT;ordinær overføring;
TX-0000301;2023-02-22;NO100301;LV900301;422493;NO;ordinær overføring;
TX-0000302;2023-03-23;NO100302;LV900302;162442;LV;ordinær overføring;
TX-0000303;2023-04-24;NO100303;LV900303;51456;CY;ordinær overføring;
TX-0000304;2023-05-25;NO100304;LV900304;49900;CY;ordinær overføring;
TX-0000305;2023-06-26;NO100305;LV900305;593045;CY;ordinær overføring;
TX-0000306;2023-07-27;NO100306;LV900306;501831;EE;ordinær overføring;
TX-0000307;2023-08-28;NO100307;LV900307;839559;CY;ordinær overføring;
TX-0000308;2023-09-01;NO100308;LV900308;263446;EE;ordinær overføring;
TX-0000309;2023-10-02;NO100309;LV900309;441669;CY;ordinær overføring;
TX-0000310;2023-11-03;NO100310;LV900310;383484;MT;ordinær overføring;
TX-0000311;2023-12-04;NO100311;LV900311;173063;MT;ordinær overføring;
TX-0000312;2023-01-05;NO100312;LV900312;169380;AE;ordinær overføring;
TX-0000313;2023-02-06;NO100313;LV900313;552052;AE;ordinær overføring;
TX-0000314;2023-03-07;NO100314;LV900314;279508;NO;ordinær overføring;
TX-0000315;2023-04-08;NO100315;LV900315;315204;MT;ordinær overføring;
TX-0000316;2023-05-09;NO100316;LV900316;913922;LV;ordinær overføring;
TX-0000317;2023-06-10;NO100317;LV900317;290708;LV;ordinær overføring;
TX-0000318;2023-07-11;NO100318;LV900318;933581;NO;ordinær overføring;
TX-0000319;2023-08-12;NO100319;LV900319;163672;CY;ordinær overføring;
TX-0000320;2023-09-13;NO100320;LV900320;247155;EE;ordinær overføring;
TX-0000321;2023-10-14;NO100321;LV900321;588439;EE;ordinær overføring;
TX-0000322;2023-11-15;NO100322;LV900322;875597;LV;ordinær overføring;
TX-0000323;2023-12-16;NO100323;LV900323;49950;LV;ordinær overføring;
TX-0000324;2023-01-17;NO100324;LV900324;423215;CY;ordinær overføring;
TX-0000325;2023-02-18;NO100325;LV900325;348320;LV;ordinær overføring;
TX-0000326;2023-03-19;NO100326;LV900326;177522;LV;ordinær overføring;
TX-0000327;2023-04-20;NO100327;LV900327;58834;EE;ordinær overføring;
TX-0000328;2023-05-21;NO100328;LV900328;177367;CY;ordinær overføring;
TX-0000329;2023-06-22;NO100329;LV900329;559079;NO;ordinær overføring;
TX-0000330;2023-07-23;NO100330;LV900330;123796;MT;ordinær overføring;
TX-0000331;2023-08-24;NO100331;LV900331;930029;CY;ordinær overføring;
TX-0000332;2023-09-25;NO100332;LV900332;833037;AE;ordinær overføring;
TX-0000333;2023-10-26;NO100333;LV900333;887978;CY;ordinær overføring;
TX-0000334;2023-11-27;NO100334;LV900334;863841;NO;ordinær overføring;
TX-0000335;2023-12-28;NO100335;LV900335;320267;CY;ordinær overføring;
TX-0000336;2023-01-01;NO100336;LV900336;125017;CY;ordinær overføring;
TX-0000337;2023-02-02;NO100337;LV900337;978341;NO;ordinær overføring;
TX-0000338;2023-03-03;NO100338;LV900338;167964;NO;ordinær overføring;
TX-0000339;2023-04-04;NO100339;LV900339;141556;MT;mellomledd til kontantuttak;LAYERING
TX-0000340;2023-05-05;NO100340;LV900340;374412;CY;ordinær overføring;
TX-0000341;2023-06-06;NO100341;LV900341;822799;AE;ordinær overføring;
TX-0000342;2023-07-07;NO100342;LV900342;49875;NO;splittet overføring - mulig strukturering;STRUCTURING
TX-0000343;2023-08-08;NO100343;LV900343;672167;EE;ordinær overføring;
TX-0000344;2023-09-09;NO100344;LV900344;660739;MT;ordinær overføring;
TX-0000345;2023-10-10;NO100345;LV900345;917572;AE;ordinær overføring;
TX-0000346;2023-11-11;NO100346;LV900346;725165;CY;ordinær overføring;
TX-0000347;2023-12-12;NO100347;LV900347;183206;CY;ordinær overføring;
TX-0000348;2023-01-13;NO100348;LV900348;989097;NO;ordinær overføring;
TX-0000349;2023-02-14;NO100349;LV900349;444340;NO;ordinær overføring;
TX-0000350;2023-03-15;NO100350;LV900350;221920;EE;ordinær overføring;
TX-0000351;2023-04-16;NO100351;LV900351;96058;MT;ordinær overføring;
TX-0000352;2023-05-17;NO100352;LV900352;249652;CY;ordinær overføring;
TX-0000353;2023-06-18;NO100353;LV900353;369828;MT;ordinær overføring;
TX-0000354;2023-07-19;NO100354;LV900354;274334;MT;ordinær overføring;
