transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000105;2023-10-22;NO100105;LV900105;359765;AE;ordinær overføring;
TX-0000106;2023-11-23;NO100106;LV900106;511014;LV;ordinær overføring;
TX-0000107;2023-12-24;NO100107;LV900107;950235;AE;ordinær overføring;
TX-0000108;2023-01-25;NO100108;LV900108;394843;NO;ordinær overføring;
TX-0000109;2023-02-26;NO100109;LV900109;946409;LV;ordinær overføring;
TX-0000110;2023-03-27;NO100110;LV900110;992892;MT;ordinær overføring;
TX-0000111;2023-04-28;NO100111;LV900111;583418;CY;ordinær overføring;
TX-0000112;2023-05-01;NO100112;LV900112;366591;EE;ordinær overføring;
TX-0000113;2023-06-02;NO100113;LV900113;716241;AE;mellomledd til kontantuttak;LAYERING
TX-0000114;2023-07-03;NO100114;LV900114;49875;LV;splittet overføring - mulig strukturering;STRUCTURING
TX-0000115;2023-08-04;NO100115;LV900115;803817;CY;ordinær overføring;
TX-0000116;2023-09-05;NO100116;LV900116;346765;EE;ordinær overføring;
TX-0000117;2023-10-06;NO100117;LV900117;374744;AE;ordinær overføring;
TX-0000118;2023-11-07;NO100118;LV900118;586523;AE;ordinær overføring;
TX-0000119;2023-12-08;NO100119;LV900119;319794;EE;ordinær overføring;
TX-0000120;2023-01-09;NO100120;LV900120;384910;NO;ordinær overføring;
TX-0000121;2023-02-10;NO100121;LV900121;318798;CY;ordinær overføring;
TX-0000122;2023-03-11;NO100122;LV900122;508463;AE;ordinær overføring;
TX-0000123;2023-04-12;NO100123;LV900123;528985;LV;ordinær overføring;
TX-0000124;2023-05-13;NO100124;LV900124;855475;CY;ordinær overføring;
TX-0000125;2023-06-14;NO100125;LV900125;451901;EE;ordinær overføring;
TX-0000126;2023-07-15;NO100126;LV900126;476403;EE;ordinær overføring;
TX-0000127;2023-08-16;NO100127;LV900127;85128;LV;ordinær overføring;
TX-0000128;2023-09-17;NO100128;LV900128;452443;LV;ordinær overføring;
TX-0000129;2023-10-18;NO100129;LV900129;955468;MT;ordinær overføring;
TX-0000130;2023-11-19;NO100130;LV900130;211263;CY;ordinær overføring;
TX-0000131;2023-12-20;NO100131;LV900131;892177;NO;ordinær overføring;
TX-0000132;2023-01-21;NO100132;LV900132;981069;CY;ordinær overføring;
TX-0000133;2023-02-22;NO100133;LV900133;49875;MT;ordinær overføring;
TX-0000134;2023-03-23;NO100134;LV900134;958781;LV;ordinær overføring;
TX-0000135;2023-04-24;NO100135;LV900135;722295;MT;ordinær overføring;
TX-0000136;2023-05-25;NO100136;LV900136;61122;MT;ordinær overføring;
TX-0000137;2023-06-26;NO100137;LV900137;628415;MT;ordinær overføring;
TX-0000138;2023-07-27;NO100138;LV900138;431704;MT;ordinær overføring;
TX-0000139;2023-08-28;NO100139;LV900139;465181;LV;ordinær overføring;
TX-0000140;2023-09-01;NO100140;LV900140;291997;CY;ordinær overføring;
TX-0000141;2023-10-02;NO100141;LV900141;982284;LV;ordinær overføring;
TX-0000142;2023-11-03;NO100142;LV900142;533061;NO;ordinær overføring;
TX-0000143;2023-12-04;NO100143;LV900143;476630;MT;ordinær overføring;
TX-0000144;2023-01-05;NO100144;LV900144;750304;CY;ordinær overføring;
TX-0000145;2023-02-06;NO100145;LV900145;990839;NO;ordinær overføring;
TX-0000146;2023-03-07;NO100146;LV900146;246139;MT;ordinær overføring;
TX-0000147;2023-04-08;NO100147;LV900147;186481;MT;ordinær overføring;
TX-0000148;2023-05-09;NO100148;LV900148;432669;AE;ordinær overføring;
TX-0000149;2023-06-10;NO100149;LV900149;496403;CY;ordinær overføring;
TX-0000150;2023-07-11;NO100150;LV900150;883752;MT;ordinær overføring;
TX-0000151;2023-08-12;NO100151;LV900151;143894;CY;ordinær overføring;
TX-0000152;2023-09-13;NO100152;LV900152;49875;MT;ordinær overføring;
TX-0000153;2023-10-14;NO100153;LV900153;468314;NO;ordinær overføring;
TX-0000154;2023-11-15;NO100154;LV900154;648588;NO;ordinær overføring;
TX-0000155;2023-12-16;NO100155;LV900155;329412;CY;ordinær overføring;
TX-0000156;2023-01-17;NO100156;LV900156;717730;CY;ordinær overføring;
TX-0000157;2023-02-18;NO100157;LV900157;133662;NO;ordinær overføring;
TX-0000158;2023-03-19;NO100158;LV900158;435129;MT;ordinær overføring;
TX-0000159;2023-04-20;NO100159;LV900159;821875;NO;ordinær overføring;
TX-0000160;2023-05-21;NO100160;LV900160;493603;NO;ordinær overføring;
TX-0000161;2023-06-22;NO100161;LV900161;576703;EE;ordinær overføring;
TX-0000162;2023-07-23;NO100162;LV900162;941518;EE;ordinær overføring;
TX-0000163;2023-08-24;NO100163;LV900163;642788;LV;ordinær overføring;
TX-0000164;2023-09-25;NO100164;LV900164;893981;NO;ordinær overføring;
TX-0000165;2023-10-26;NO100165;LV900165;452322;LV;ordinær overføring;
TX-0000166;2023-11-27;NO100166;LV900166;736668;MT;ordinær overføring;
TX-0000167;2023-12-28;NO100167;LV900167;161176;CY;ordinær overføring;
TX-0000168;2023-01-01;NO100168;LV900168;942523;NO;ordinær overføring;
TX-0000169;2023-02-02;NO100169;LV900169;205103;NO;ordinær overføring;
TX-0000170;2023-03-03;NO100170;LV900170;927492;EE;ordinær overføring;
TX-0000171;2023-04-04;NO100171;LV900171;49900;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000172;2023-05-05;NO100172;LV900172;826085;MT;ordinær overføring;
TX-0000173;2023-06-06;NO100173;LV900173;954433;EE;ordinær overføring;
TX-0000174;2023-07-07;NO100174;LV900174;285638;CY;ordinær overføring;
TX-0000175;2023-08-08;NO100175;LV900175;638866;MT;ordinær overføring;
TX-0000176;2023-09-09;NO100176;LV900176;748761;NO;ordinær overføring;
TX-0000177;2023-10-10;NO100177;LV900177;636245;AE;ordinær overføring;
TX-0000178;2023-11-11;NO100178;LV900178;140988;LV;ordinær overføring;
TX-0000179;2023-12-12;NO100179;LV900179;841376;LV;ordinær overføring;
TX-0000180;2023-01-13;NO100180;LV900180;918589;NO;ordinær overføring;
TX-0000181;2023-02-14;NO100181;LV900181;504518;EE;ordinær overføring;
TX-0000182;2023-03-15;NO100182;LV900182;756538;AE;ordinær overføring;
TX-0000183;2023-04-16;NO100183;LV900183;637896;AE;ordinær overføring;
TX-0000184;2023-05-17;NO100184;LV900184;757241;LV;ordinær overføring;
TX-0000185;2023-06-18;NO100185;LV900185;421119;EE;ordinær overføring;
TX-0000186;2023-07-19;NO100186;LV900186;619349;AE;ordinær overføring;
TX-0000187;2023-08-20;NO100187;LV900187;224422;EE;ordinær overføring;
TX-0000188;2023-09-21;NO100188;LV900188;123546;NO;ordinær overføring;
TX-0000189;2023-10-22;NO100189;LV900189;353939;EE;ordinær overføring;
TX-0000190;2023-11-23;NO100190;LV900190;49900;EE;ordinær overføring;
TX-0000191;2023-12-24;NO100191;LV900191;710410;NO;ordinær overføring;
TX-0000192;2023-01-25;NO100192;LV900192;571738;LV;ordinær overføring;
TX-0000193;2023-02-26;NO100193;LV900193;205190;LV;ordinær overføring;
TX-0000194;2023-03-27;NO100194;LV900194;363119;MT;ordinær overføring;
TX-0000195;2023-04-28;NO100195;LV900195;527772;LV;ordinær overføring;
TX-0000196;2023-05-01;NO100196;LV900196;762550;MT;ordinær overføring;
TX-0000197;2023-06-02;NO100197;LV900197;459010;MT;ordinær overføring;
TX-0000198;2023-07-03;NO100198;LV900198;858026;NO;ordinær overføring;
TX-0000199;2023-08-04;NO100199;LV900199;715227;LV;ordinær overføring;
TX-0000200;2023-09-05;NO100200;LV900200;734800;AE;ordinær overføring;
TX-0000201;2023-10-06;NO100201;LV900201;627896;LV;ordinær overføring;
TX-0000202;2023-11-07;NO100202;LV900202;418725;CY;ordinær overføring;
TX-0000203;2023-12-08;NO100203;LV900203;870457;EE;ordinær overføring;
TX-0000204;2023-01-09;NO100204;LV900204;876609;MT;ordinær overføring;
TX-0000205;2023-02-10;NO100205;LV900205;54513;EE;ordinær overføring;
TX-0000206;2023-03-11;NO100206;LV900206;907087;EE;ordinær overføring;
TX-0000207;2023-04-12;NO100207;LV900207;962805;AE;ordinær overføring;
TX-0000208;2023-05-13;NO100208;LV900208;300372;MT;ordinær overføring;
TX-0000209;2023-06-14;NO100209;LV900209;49875;LV;ordinær overføring;
TX-0000210;2023-07-15;NO100210;LV900210;781963;CY;ordinær overføring;
TX-0000211;2023-08-16;NO100211;LV900211;953707;MT;ordinær overføring;
TX-0000212;2023-09-17;NO100212;LV900212;783709;LV;ordinær overføring;
TX-0000213;2023-10-18;NO100213;LV900213;645466;EE;ordinær overføring;
TX-0000214;2023-11-19;NO100214;LV900214;577158;MT;ordinær overføring;
TX-0000215;2023-12-20;NO100215;LV900215;676066;LV;ordinær overføring;
TX-0000216;2023-01-21;NO100216;LV900216;132714;LV;ordinær overføring;
TX-0000217;2023-02-22;NO100217;LV900217;239775;CY;ordinær overføring;
TX-0000218;2023-03-23;NO100218;LV900218;798234;AE;ordinær overføring;
TX-0000219;2023-04-24;NO100219;LV900219;55281;NO;ordinær overføring;
TX-0000220;2023-05-25;NO100220;LV900220;597092;AE;ordinær overføring;
TX-0000221;2023-06-26;NO100221;LV900221;684055;NO;ordinær overføring;
TX-0000222;2023-07-27;NO100222;LV900222;873842;AE;ordinær overføring;
TX-0000223;2023-08-28;NO100223;LV900223;919030;LV;ordinær overføring;
TX-0000224;2023-09-01;NO100224;LV900224;55544;EE;ordinær overføring;
TX-0000225;2023-10-02;NO100225;LV900225;828041;LV;ordinær overføring;
TX-0000226;2023-11-03;NO100226;LV900226;704075;CY;mellomledd til kontantuttak;LAYERING
TX-0000227;2023-12-04;NO100227;LV900227;669205;LV;ordinær overføring;
TX-0000228;2023-01-05;NO100228;LV900228;49900;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000229;2023-02-06;NO100229;LV900229;940465;AE;ordinær overføring;
TX-0000230;2023-03-07;NO100230;LV900230;387652;MT;ordinær overføring;
TX-0000231;2023-04-08;NO100231;LV900231;716090;MT;ordinær overføring;
TX-0000232;2023-05-09;NO100232;LV900232;228383;LV;ordinær overføring;
TX-0000233;2023-06-10;NO100233;LV900233;949268;MT;ordinær overføring;
TX-0000234;2023-07-11;NO100234;LV900234;214497;EE;ordinær overføring;
TX-0000235;2023-08-12;NO100235;LV900235;132922;MT;ordinær overføring;
TX-0000236;2023-09-13;NO100236;LV900236;535257;NO;ordinær overføring;
TX-0000237;2023-10-14;NO100237;LV900237;738076;MT;ordinær overføring;
TX-0000238;2023-11-15;NO100238;LV900238;653881;EE;ordinær overføring;
TX-0000239;2023-12-16;NO100239;LV900239;980295;EE;ordinær overføring;
TX-0000240;2023-01-17;NO100240;LV900240;973154;EE;ordinær overføring;
TX-0000241;2023-02-18;NO100241;LV900241;372390;NO;ordinær overføring;
TX-0000242;2023-03-19;NO100242;LV900242;679287;EE;ordinær overføring;
TX-0000243;2023-04-20;NO100243;LV900243;511180;CY;ordinær overføring;
TX-0000244;2023-05-21;NO100244;LV900244;299383;NO;ordinær overføring;
TX-0000245;2023-06-22;NO100245;LV900245;54709;EE;ordinær overføring;
TX-0000246;2023-07-23;NO100246;LV900246;863912;CY;ordinær overføring;
TX-0000247;2023-08-24;NO100247;LV900247;49875;NO;ordinær overføring;
TX-0000248;2023-09-25;NO100248;LV900248;442068;AE;ordinær overføring;
TX-0000249;2023-10-26;NO100249;LV900249;907687;MT;ordinær overføring;
TX-0000250;2023-11-27;NO100250;LV900250;669695;MT;ordinær overføring;
TX-0000251;2023-12-28;NO100251;LV900251;557590;EE;ordinær overføring;
TX-0000252;2023-01-01;NO100252;LV900252;579632;CY;ordinær overføring;
TX-0000253;2023-02-02;NO100253;LV900253;131394;LV;ordinær overføring;
TX-0000254;2023-03-03;NO100254;LV900254;137894;CY;ordinær overføring;
TX-0000255;2023-04-04;NO100255;LV900255;682414;MT;ordinær overføring;
TX-0000256;2023-05-05;NO100256;LV900256;217045;NO;ordinær overføring;
TX-0000257;2023-06-06;NO100257;LV900257;626636;LV;ordinær overføring;
TX-0000258;2023-07-07;NO100258;LV900258;101192;EE;ordinær overføring;
TX-0000259;2023-08-08;NO100259;LV900259;319655;NO;ordinær overføring;
TX-0000260;2023-09-09;NO100260;LV900260;877970;CY;ordinær overføring;
TX-0000261;2023-10-10;NO100261;LV900261;857745;MT;ordinær overføring;
TX-0000262;2023-11-11;NO100262;LV900262;832727;AE;ordinær overføring;
TX-0000263;2023-12-12;NO100263;LV900263;93196;CY;ordinær overføring;
TX-0000264;2023-01-13;NO100264;LV900264;76274;AE;ordinær overføring;
TX-0000265;2023-02-14;NO100265;LV900265;742875;EE;ordinær overføring;
TX-0000266;2023-03-15;NO100266;LV900266;49950;LV;ordinær overføring;
TX-0000267;2023-04-16;NO100267;LV900267;958292;NO;ordinær overføring;
TX-0000268;2023-05-17;NO100268;LV900268;987984;CY;ordinær overføring;
TX-0000269;2023-06-18;NO100269;LV900269;314482;EE;ordinær overføring;
TX-0000270;2023-07-19;NO100270;LV900270;874506;CY;ordinær overføring;
TX-0000271;2023-08-20;NO100271;LV900271;687725;AE;ordinær overføring;
TX-0000272;2023-09-21;NO100272;LV900272;152372;EE;ordinær overføring;
TX-0000273;2023-10-22;NO100273;LV900273;214994;CY;ordinær overføring;
TX-0000274;2023-11-23;NO100274;LV900274;907596;NO;ordinær overføring;
TX-0000275;2023-12-24;NO100275;LV900275;462462;CY;ordinær overføring;
TX-0000276;2023-01-25;NO100276;LV900276;504989;LV;ordinær overføring;
TX-0000277;2023-02-26;NO100277;LV900277;243047;NO;ordinær overføring;
TX-0000278;2023-03-27;NO100278;LV900278;640256;CY;ordinær overføring;
TX-0000279;2023-04-28;NO100279;LV900279;247183;MT;ordinær overføring;
TX-0000280;2023-05-01;NO100280;LV900280;226417;LV;ordinær overføring;
TX-0000281;2023-06-02;NO100281;LV900281;102549;MT;ordinær overføring;
TX-0000282;2023-07-03;NO100282;LV900282;669757;MT;ordinær overføring;
TX-0000283;2023-08-04;NO100283;LV900283;232486;CY;ordinær overføring;
TX-0000284;2023-09-05;NO100284;LV900284;93464;AE;ordinær overføring;
TX-0000285;2023-10-06;NO100285;LV900285;49875;NO;splittet overføring - mulig strukturering;STRUCTURING
TX-0000286;2023-11-07;NO100286;LV900286;217951;NO;ordinær overføring;
TX-0000287;2023-12-08;NO100287;LV900287;574611;LV;ordinær overføring;
TX-0000288;2023-01-09;NO100288;LV900288;374311;MT;ordinær overføring;
TX-0000289;2023-02-10;NO100289;LV900289;71211;EE;ordinær overføring;
TX-0000290;2023-03-11;NO100290;LV900290;922945;LV;ordinær overføring;
TX-0000291;2023-04-12;NO100291;LV900291;770926;LV;ordinær overføring;
TX-0000292;2023-05-13;NO100292;LV900292;195495;LV;ordinær overføring;
TX-0000293;2023-06-14;NO100293;LV900293;328650;LV;ordinær overføring;
TX-0000294;2023-07-15;NO100294;LV900294;189686;LV;ordinær overføring;
TX-0000295;2023-08-16;NO100295;LV900295;163374;LV;ordinær overføring;
TX-0000296;2023-09-17;NO100296;LV900296;348706;MT;ordinær overføring;
TX-0000297;2023-10-18;NO100297;LV900297;540268;MT;ordinær overføring;
TX-0000298;2023-11-19;NO100298;LV900298;628630;LV;ordinær overføring;
TX-0000299;2023-12-20;NO100299;LV900299;306350;AE;ordinær overføring;
TX-0000300;2023-01-21;NO100300;LV900300;481590;CY;ordinær overføring;
TX-0000301;2023-02-22;NO100301;LV900301;992966;CY;ordinær overføring;
TX-0000302;2023-03-23;NO100302;LV900302;663601;NO;ordinær overføring;
TX-0000303;2023-04-24;NO100303;LV900303;599068;AE;ordinær overføring;
TX-0000304;2023-05-25;NO100304;LV900304;49875;LV;ordinær overføring;
TX-0000305;2023-06-26;NO100305;LV900305;461062;MT;ordinær overføring;
TX-0000306;2023-07-27;NO100306;LV900306;708330;EE;ordinær overføring;
TX-0000307;2023-08-28;NO100307;LV900307;461499;LV;ordinær overføring;
TX-0000308;2023-09-01;NO100308;LV900308;998488;AE;ordinær overføring;
TX-0000309;2023-10-02;NO100309;LV900309;78645;AE;ordinær overføring;
TX-0000310;2023-11-03;NO100310;LV900310;416171;CY;ordinær overføring;
TX-0000311;2023-12-04;NO100311;LV900311;783475;CY;ordinær overføring;
TX-0000312;2023-01-05;NO100312;LV900312;243744;NO;ordinær overføring;
TX-0000313;2023-02-06;NO100313;LV900313;512702;EE;ordinær overføring;
TX-0000314;2023-03-07;NO100314;LV900314;458604;EE;ordinær overføring;
TX-0000315;2023-04-08;NO100315;LV900315;104300;LV;ordinær overføring;
TX-0000316;2023-05-09;NO100316;LV900316;85426;EE;ordinær overføring;
TX-0000317;2023-06-10;NO100317;LV900317;573829;AE;ordinær overføring;
TX-0000318;2023-07-11;NO100318;LV900318;189757;CY;ordinær overføring;
TX-0000319;2023-08-12;NO100319;LV900319;105150;CY;ordinær overføring;
TX-0000320;2023-09-13;NO100320;LV900320;902763;AE;ordinær overføring;
TX-0000321;2023-10-14;NO100321;LV900321;308583;NO;ordinær overføring;
TX-0000322;2023-11-15;NO100322;LV900322;926674;EE;ordinær overføring;
TX-0000323;2023-12-16;NO100323;LV900323;49875;MT;ordinær overføring;
TX-0000324;2023-01-17;NO100324;LV900324;717849;NO;ordinær overføring;
TX-0000325;2023-02-18;NO100325;LV900325;285116;NO;ordinær overføring;
TX-0000326;2023-03-19;NO100326;LV900326;229793;NO;ordinær overføring;
TX-0000327;2023-04-20;NO100327;LV900327;483711;CY;ordinær overføring;
TX-0000328;2023-05-21;NO100328;LV900328;758044;CY;ordinær overføring;
TX-0000329;2023-06-22;NO100329;LV900329;782146;EE;ordinær overføring;
TX-0000330;2023-07-23;NO100330;LV900330;178687;EE;ordinær overføring;
TX-0000331;2023-08-24;NO100331;LV900331;814068;MT;ordinær overføring;
TX-0000332;2023-09-25;NO100332;LV900332;493097;EE;ordinær overføring;
TX-0000333;2023-10-26;NO100333;LV900333;240893;AE;ordinær overføring;
TX-0000334;2023-11-27;NO100334;LV900334;726657;LV;ordinær overføring;
TX-0000335;2023-12-28;NO100335;LV900335;349892;NO;ordinær overføring;
TX-0000336;2023-01-01;NO100336;LV900336;181269;AE;ordinær overføring;
TX-0000337;2023-02-02;NO100337;LV900337;319184;NO;ordinær overføring;
TX-0000338;2023-03-03;NO100338;LV900338;790794;NO;ordinær overføring;
TX-0000339;2023-04-04;NO100339;LV900339;573829;CY;mellomledd til kontantuttak;LAYERING
TX-0000340;2023-05-05;NO100340;LV900340;575322;MT;ordinær overføring;
TX-0000341;2023-06-06;NO100341;LV900341;796615;EE;ordinær overføring;
TX-0000342;2023-07-07;NO100342;LV900342;49875;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000343;2023-08-08;NO100343;LV900343;197333;AE;ordinær overføring;
TX-0000344;2023-09-09;NO100344;LV900344;899433;CY;ordinær overføring;
TX-0000345;2023-10-10;NO100345;LV900345;708278;MT;ordinær overføring;
TX-0000346;2023-11-11;NO100346;LV900346;162017;MT;ordinær overføring;
TX-0000347;2023-12-12;NO100347;LV900347;51737;EE;ordinær overføring;
TX-0000348;2023-01-13;NO100348;LV900348;922429;CY;ordinær overføring;
TX-0000349;2023-02-14;NO100349;LV900349;114986;AE;ordinær overføring;
TX-0000350;2023-03-15;NO100350;LV900350;721578;CY;ordinær overføring;
TX-0000351;2023-04-16;NO100351;LV900351;847303;AE;ordinær overføring;
TX-0000352;2023-05-17;NO100352;LV900352;232563;AE;ordinær overføring;
TX-0000353;2023-06-18;NO100353;LV900353;50750;CY;ordinær overføring;
TX-0000354;2023-07-19;NO100354;LV900354;387315;LV;ordinær overføring;
