transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000178;2023-11-11;NO100178;LV900178;350048;CY;ordinær overføring;
TX-0000179;2023-12-12;NO100179;LV900179;54594;LV;ordinær overføring;
TX-0000180;2023-01-13;NO100180;LV900180;109878;EE;ordinær overføring;
TX-0000181;2023-02-14;NO100181;LV900181;372138;EE;ordinær overføring;
TX-0000182;2023-03-15;NO100182;LV900182;130691;AE;ordinær overføring;
TX-0000183;2023-04-16;NO100183;LV900183;789937;EE;ordinær overføring;
TX-0000184;2023-05-17;NO100184;LV900184;675797;AE;ordinær overføring;
TX-0000185;2023-06-18;NO100185;LV900185;332815;CY;ordinær overføring;
TX-0000186;2023-07-19;NO100186;LV900186;225465;EE;ordinær overføring;
TX-0000187;2023-08-20;NO100187;LV900187;307696;EE;ordinær overføring;
TX-0000188;2023-09-21;NO100188;LV900188;181252;CY;ordinær overføring;
TX-0000189;2023-10-22;NO100189;LV900189;964230;NO;ordinær overføring;
TX-0000190;2023-11-23;NO100190;LV900190;49950;MT;ordinær overføring;
TX-0000191;2023-12-24;NO100191;LV900191;250414;EE;ordinær overføring;
TX-0000192;2023-01-25;NO100192;LV900192;968203;NO;ordinær overføring;
TX-0000193;2023-02-26;NO100193;LV900193;363065;MT;ordinær overføring;
TX-0000194;2023-03-27;NO100194;LV900194;121868;EE;ordinær overføring;
TX-0000195;2023-04-28;NO100195;LV900195;356036;NO;ordinær overføring;
TX-0000196;2023-05-01;NO100196;LV900196;690168;EE;ordinær overføring;
TX-0000197;2023-06-02;NO100197;LV900197;836143;MT;ordinær overføring;
TX-0000198;2023-07-03;NO100198;LV900198;505540;CY;ordinær overføring;
TX-0000199;2023-08-04;NO100199;LV900199;88928;EE;ordinær overføring;
TX-0000200;2023-09-05;NO100200;LV900200;427352;MT;ordinær overføring;
TX-0000201;2023-10-06;NO100201;LV900201;306852;CY;ordinær overføring;
TX-0000202;2023-11-07;NO100202;LV900202;166823;EE;ordinær overføring;
TX-0000203;2023-12-08;NO100203;LV900203;559598;CY;ordinær overføring;
TX-0000204;2023-01-09;NO100204;LV900204;50385;NO;ordinær overføring;
TX-0000205;2023-02-10;NO100205;LV900205;379819;MT;ordinær overføring;
TX-0000206;2023-03-11;NO100206;LV900206;579840;EE;ordinær overføring;
TX-0000207;2023-04-12;NO100207;LV900207;785748;CY;ordinær overføring;
TX-0000208;2023-05-13;NO100208;LV900208;585514;MT;ordinær overføring;
TX-0000209;2023-06-14;NO100209;LV900209;49875;LV;ordinær overføring;
TX-0000210;2023-07-15;NO100210;LV900210;47433;NO;ordinær overføring;
TX-0000211;2023-08-16;NO100211;LV900211;818112;NO;ordinær overføring;
TX-0000212;2023-09-17;NO100212;LV900212;132239;NO;ordinær overføring;
TX-0000213;2023-10-18;NO100213;LV900213;200938;MT;ordinær overføring;
TX-0000214;2023-11-19;NO100214;LV900214;418243;CY;ordinær overføring;
TX-0000215;2023-12-20;NO100215;LV900215;331826;MT;ordinær overføring;
TX-0000216;2023-01-21;NO100216;LV900216;936144;LV;ordinær overføring;
TX-0000217;2023-02-22;NO100217;LV900217;849272;LV;ordinær overføring;
TX-0000218;2023-03-23;NO100218;LV900218;414566;CY;ordinær overføring;
TX-0000219;2023-04-24;NO100219;LV900219;757181;LV;ordinær overføring;
TX-0000220;2023-05-25;NO100220;LV900220;223701;AE;ordinær overføring;
TX-0000221;2023-06-26;NO100221;LV900221;721992;LV;ordinær overføring;
TX-0000222;2023-07-27;NO100222;LV900222;405373;MT;ordinær overføring;
TX-0000223;2023-08-28;NO100223;LV900223;56758;CY;ordinær overføring;
TX-0000224;2023-09-01;NO100224;LV900224;538066;LV;ordinær overføring;
TX-0000225;2023-10-02;NO100225;LV900225;584114;LV;ordinær overføring;
TX-0000226;2023-11-03;NO100226;LV900226;795066;CY;mellomledd til kontantuttak;LAYERING
TX-0000227;2023-12-04;NO100227;LV900227;231817;CY;ordinær overføring;
TX-0000228;2023-01-05;NO100228;LV900228;49950;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000229;2023-02-06;NO100229;LV900229;470217;MT;ordinær overføring;
TX-0000230;2023-03-07;NO100230;LV900230;406838;NO;ordinær overføring;
TX-0000231;2023-04-08;NO100231;LV900231;108860;NO;ordinær overføring;
TX-0000232;2023-05-09;NO100232;LV900232;687436;NO;ordinær overføring;
TX-0000233;2023-06-10;NO100233;LV900233;635404;NO;ordinær overføring;
TX-0000234;2023-07-11;NO100234;LV900234;111055;EE;ordinær overføring;
TX-0000235;2023-08-12;NO100235;LV900235;830055;NO;ordinær overføring;
TX-0000236;2023-09-13;NO100236;LV900236;436949;EE;ordinær overføring;
TX-0000237;2023-10-14;NO100237;LV900237;375283;AE;ordinær overføring;
TX-0000238;2023-11-15;NO100238;LV900238;409863;MT;ordinær overføring;
TX-0000239;2023-12-16;NO100239;LV900239;936450;NO;ordinær overføring;
TX-0000240;2023-01-17;NO100240;LV900240;599391;CY;ordinær overføring;
TX-0000241;2023-02-18;NO100241;LV900241;508663;AE;ordinær overføring;
TX-0000242;2023-03-19;NO100242;LV900242;979693;LV;ordinær overføring;
TX-0000243;2023-04-20;NO100243;LV900243;958231;NO;ordinær overføring;
TX-0000244;2023-05-21;NO100244;LV900244;977957;NO;ordinær overføring;
TX-0000245;2023-06-22;NO100245;LV900245;450284;CY;ordinær overføring;
TX-0000246;2023-07-23;NO100246;LV900246;708972;NO;ordinær overføring;
TX-0000247;2023-08-24;NO100247;LV900247;49950;MT;ordinær overføring;
TX-0000248;2023-09-25;NO100248;LV900248;700530;MT;ordinær overføring;
TX-0000249;2023-10-26;NO100249;LV900249;870373;MT;ordinær overføring;
TX-0000250;2023-11-27;NO100250;LV900250;143810;NO;ordinær overføring;
TX-0000251;2023-12-28;NO100251;LV900251;239225;NO;ordinær overføring;
TX-0000252;2023-01-01;NO100252;LV900252;473341;EE;ordinær overføring;
TX-0000253;2023-02-02;NO100253;LV900253;264319;LV;ordinær overføring;
TX-0000254;2023-03-03;NO100254;LV900254;823961;EE;ordinær overføring;
TX-0000255;2023-04-04;NO100255;LV900255;622260;LV;ordinær overføring;
TX-0000256;2023-05-05;NO100256;LV900256;184589;MT;ordinær overføring;
TX-0000257;2023-06-06;NO100257;LV900257;883369;MT;ordinær overføring;
TX-0000258;2023-07-07;NO100258;LV900258;898084;CY;ordinær overføring;
TX-0000259;2023-08-08;NO100259;LV900259;912354;EE;ordinær overføring;
TX-0000260;2023-09-09;NO100260;LV900260;108657;CY;ordinær overføring;
TX-0000261;2023-10-10;NO100261;LV900261;912943;CY;ordinær overføring;
TX-0000262;2023-11-11;NO100262;LV900262;431217;CY;ordinær overføring;
TX-0000263;2023-12-12;NO100263;LV900263;817800;CY;ordinær overføring;
TX-0000264;2023-01-13;NO100264;LV900264;532066;EE;ordinær overføring;
TX-0000265;2023-02-14;NO100265;LV900265;129013;LV;ordinær overføring;
TX-0000266;2023-03-15;NO100266;LV900266;49900;AE;ordinær overføring;
TX-0000267;2023-04-16;NO100267;LV900267;262411;CY;ordinær overføring;
TX-0000268;2023-05-17;NO100268;LV900268;183029;AE;ordinær overføring;
TX-0000269;2023-06-18;NO100269;LV900269;973537;CY;ordinær overføring;
TX-0000270;2023-07-19;NO100270;LV900270;885551;CY;ordinær overføring;
TX-0000271;2023-08-20;NO100271;LV900271;729489;EE;ordinær overføring;
TX-0000272;2023-09-21;NO100272;LV900272;628024;EE;ordinær overføring;
TX-0000273;2023-10-22;NO100273;LV900273;209640;CY;ordinær overføring;
TX-0000274;2023-11-23;NO100274;LV900274;801164;AE;ordinær overføring;
TX-0000275;2023-12-24;NO100275;LV900275;789325;LV;ordinær overføring;
TX-0000276;2023-01-25;NO100276;LV900276;336764;AE;ordinær overføring;
TX-0000277;2023-02-26;NO100277;LV900277;585890;LV;ordinær overføring;
TX-0000278;2023-03-27;NO100278;LV900278;351636;MT;ordinær overføring;
TX-0000279;2023-04-28;NO100279;LV900279;481239;MT;ordinær overføring;
TX-0000280;2023-05-01;NO100280;LV900280;411117;MT;ordinær overføring;
TX-0000281;2023-06-02;NO100281;LV900281;114458;NO;ordinær overføring;
TX-0000282;2023-07-03;NO100282;LV900282;981834;NO;ordinær overføring;
TX-0000283;2023-08-04;NO100283;LV900283;310127;MT;ordinær overføring;
TX-0000284;2023-09-05;NO100284;LV900284;381975;AE;ordinær overføring;
TX-0000285;2023-10-06;NO100285;LV900285;49900;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000286;2023-11-07;NO100286;LV900286;671585;MT;ordinær overføring;
TX-0000287;2023-12-08;NO100287;LV900287;344478;AE;ordinær overføring;
TX-0000288;2023-01-09;NO100288;LV900288;204519;CY;ordinær overføring;
TX-0000289;2023-02-10;NO100289;LV900289;196867;EE;ordinær overføring;
TX-0000290;2023-03-11;NO100290;LV900290;559510;CY;ordinær overføring;
TX-0000291;2023-04-12;NO100291;LV900291;721950;LV;ordinær overføring;
TX-0000292;2023-05-13;NO100292;LV900292;432251;CY;ordinær overføring;
TX-0000293;2023-06-14;NO100293;LV900293;221256;CY;ordinær overføring;
TX-0000294;2023-07-15;NO100294;LV900294;927188;AE;ordinær overføring;
TX-0000295;2023-08-16;NO100295;LV900295;317364;AE;ordinær overføring;
TX-0000296;2023-09-17;NO100296;LV900296;613340;NO;ordinær overføring;
TX-0000297;2023-10-18;NO100297;LV900297;336378;NO;ordinær overføring;
TX-0000298;2023-11-19;NO100298;LV900298;444436;CY;ordinær overføring;
TX-0000299;2023-12-20;NO100299;LV900299;282520;LV;ordinær overføring;
TX-0000300;2023-01-21;NO100300;LV900300;673267;MT;ordinær overføring;
TX-0000301;2023-02-22;NO100301;LV900301;284090;NO;ordinær overføring;
TX-0000302;2023-03-23;NO100302;LV900302;966633;EE;ordinær overføring;
TX-0000303;2023-04-24;NO100303;LV900303;243879;EE;ordinær overføring;
TX-0000304;2023-05-25;NO100304;LV900304;49950;CY;ordinær overføring;
TX-0000305;2023-06-26;NO100305;LV900305;704883;NO;ordinær overføring;
TX-0000306;2023-07-27;NO100306;LV900306;262448;AE;ordinær overføring;
TX-0000307;2023-08-28;NO100307;LV900307;792025;AE;ordinær overføring;
TX-0000308;2023-09-01;NO100308;LV900308;226772;NO;ordinær overføring;
TX-0000309;2023-10-02;NO100309;LV900309;799790;AE;ordinær overføring;
TX-0000310;2023-11-03;NO100310;LV900310;135569;AE;ordinær overføring;
TX-0000311;2023-12-04;NO100311;LV900311;303105;CY;ordinær overføring;
TX-0000312;2023-01-05;NO100312;LV900312;563667;CY;ordinær overføring;
TX-0000313;2023-02-06;NO100313;LV900313;508832;CY;ordinær overføring;
TX-0000314;2023-03-07;NO100314;LV900314;202464;EE;ordinær overføring;
TX-0000315;2023-04-08;NO100315;LV900315;804673;LV;ordinær overføring;
TX-0000316;2023-05-09;NO100316;LV900316;540371;NO;ordinær overføring;
TX-0000317;2023-06-10;NO100317;LV900317;540414;MT;ordinær overføring;
TX-0000318;2023-07-11;NO100318;LV900318;966828;NO;ordinær overføring;
TX-0000319;2023-08-12;NO100319;LV900319;145782;LV;ordinær overføring;
TX-0000320;2023-09-13;NO100320;LV900320;883433;MT;ordinær overføring;
TX-0000321;2023-10-14;NO100321;LV900321;723442;EE;ordinær overføring;
TX-0000322;2023-11-15;NO100322;LV900322;276615;NO;ordinær overføring;
TX-0000323;2023-12-16;NO100323;LV900323;49950;MT;ordinær overføring;
TX-0000324;2023-01-17;NO100324;LV900324;560004;AE;ordinær overføring;
TX-0000325;2023-02-18;NO100325;LV900325;674550;MT;ordinær overføring;
TX-0000326;2023-03-19;NO100326;LV900326;933022;EE;ordinær overføring;
TX-0000327;2023-04-20;NO100327;LV900327;933433;LV;ordinær overføring;
TX-0000328;2023-05-21;NO100328;LV900328;645836;MT;ordinær overføring;
TX-0000329;2023-06-22;NO100329;LV900329;606417;MT;ordinær overføring;
TX-0000330;2023-07-23;NO100330;LV900330;234227;NO;ordinær overføring;
TX-0000331;2023-08-24;NO100331;LV900331;533795;AE;ordinær overføring;
TX-0000332;2023-09-25;NO100332;LV900332;952483;MT;ordinær overføring;
TX-0000333;2023-10-26;NO100333;LV900333;966369;CY;ordinær overføring;
TX-0000334;2023-11-27;NO100334;LV900334;346273;CY;ordinær overføring;
TX-0000335;2023-12-28;NO100335;LV900335;492889;CY;ordinær overføring;
TX-0000336;2023-01-01;NO100336;LV900336;997568;CY;ordinær overføring;
TX-0000337;2023-02-02;NO100337;LV900337;991324;NO;ordinær overføring;
TX-0000338;2023-03-03;NO100338;LV900338;998705;LV;ordinær overføring;
TX-0000339;2023-04-04;NO100339;LV900339;425605;CY;mellomledd til kontantuttak;LAYERING
TX-0000340;2023-05-05;NO100340;LV900340;45583;EE;ordinær overføring;
TX-0000341;2023-06-06;NO100341;LV900341;720900;MT;ordinær overføring;
TX-0000342;2023-07-07;NO100342;LV900342;49900;LV;splittet overføring - mulig strukturering;STRUCTURING
TX-0000343;2023-08-08;NO100343;LV900343;303893;NO;ordinær overføring;
TX-0000344;2023-09-09;NO100344;LV900344;317603;LV;ordinær overføring;
TX-0000345;2023-10-10;NO100345;LV900345;848930;MT;ordinær overføring;
TX-0000346;2023-11-11;NO100346;LV900346;723416;CY;ordinær overføring;
TX-0000347;2023-12-12;NO100347;LV900347;175798;NO;ordinær overføring;
TX-0000348;2023-01-13;NO100348;LV900348;783552;NO;ordinær overføring;
TX-0000349;2023-02-14;NO100349;LV900349;554643;CY;ordinær overføring;
TX-0000350;2023-03-15;NO100350;LV900350;870920;EE;ordinær overføring;
TX-0000351;2023-04-16;NO100351;LV900351;563437;LV;ordinær overføring;
TX-0000352;2023-05-17;NO100352;LV900352;716935;CY;ordinær overføring;
TX-0000353;2023-06-18;NO100353;LV900353;562568;MT;ordinær overføring;
TX-0000354;2023-07-19;NO100354;LV900354;585763;MT;ordinær overføring;
