transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000130;2023-11-19;NO100130;LV900130;185099;NO;ordinær overføring;
TX-0000131;2023-12-20;NO100131;LV900131;942185;CY;ordinær overføring;
TX-0000132;2023-01-21;NO100132;LV900132;969555;LV;ordinær overføring;
TX-0000133;2023-02-22;NO100133;LV900133;49875;EE;ordinær overføring;
TX-0000134;2023-03-23;NO100134;LV900134;208410;CY;ordinær overføring;
TX-0000135;2023-04-24;NO100135;LV900135;304117;NO;ordinær overføring;
TX-0000136;2023-05-25;NO100136;LV900136;557601;EE;ordinær overføring;
TX-0000137;2023-06-26;NO100137;LV900137;587173;CY;ordinær overføring;
TX-0000138;2023-07-27;NO100138;LV900138;150754;MT;ordinær overføring;
TX-0000139;2023-08-28;NO100139;LV900139;161619;LV;ordinær overføring;
TX-0000140;2023-09-01;NO100140;LV900140;645886;LV;ordinær overføring;
TX-0000141;2023-10-02;NO100141;LV900141;426394;AE;ordinær overføring;
TX-0000142;2023-11-03;NO100142;LV900142;654297;NO;ordinær overføring;
TX-0000143;2023-12-04;NO100143;LV900143;252286;EE;ordinær overføring;
TX-0000144;2023-01-05;NO100144;LV900144;441848;MT;ordinær overføring;
TX-0000145;2023-02-06;NO100145;LV900145;144380;LV;ordinær overføring;
TX-0000146;2023-03-07;NO100146;LV900146;589490;CY;ordinær overføring;
TX-0000147;2023-04-08;NO100147;LV900147;709307;AE;ordinær overføring;
TX-0000148;2023-05-09;NO100148;LV900148;398430;NO;ordinær overføring;
TX-0000149;2023-06-10;NO100149;LV900149;544588;AE;ordinær overføring;
TX-0000150;2023-07-11;NO100150;LV900150;206174;EE;ordinær overføring;
TX-0000151;2023-08-12;NO100151;LV900151;944869;NO;ordinær overføring;
TX-0000152;2023-09-13;NO100152;LV900152;49950;NO;ordinær overføring;
TX-0000153;2023-10-14;NO100153;LV900153;366333;EE;ordinær overføring;
TX-0000154;2023-11-15;NO100154;LV900154;395635;CY;ordinær overføring;
TX-0000155;2023-12-16;NO100155;LV900155;322782;MT;ordinær overføring;
TX-0000156;2023-01-17;NO100156;LV900156;145860;NO;ordinær overføring;
TX-0000157;2023-02-18;NO100157;LV900157;987185;LV;ordinær overføring;
TX-0000158;2023-03-19;NO100158;LV900158;112716;NO;ordinær overføring;
TX-0000159;2023-04-20;NO100159;LV900159;588575;MT;ordinær overføring;
TX-0000160;2023-05-21;NO100160;LV900160;323627;NO;ordinær overføring;
TX-0000161;2023-06-22;NO100161;LV900161;544417;CY;ordinær overføring;
TX-0000162;2023-07-23;NO100162;LV900162;147672;EE;ordinær overføring;
TX-0000163;2023-08-24;NO100163;LV900163;698069;LV;ordinær overføring;
TX-0000164;2023-09-25;NO100164;LV900164;664765;AE;ordinær overføring;
TX-0000165;2023-10-26;NO100165;LV900165;828165;NO;ordinær overføring;
TX-0000166;2023-11-27;NO100166;LV900166;496363;CY;ordinær overføring;
TX-0000167;2023-12-28;NO100167;LV900167;474717;AE;ordinær overføring;
TX-0000168;2023-01-01;NO100168;LV900168;932105;LV;ordinær overføring;
TX-0000169;2023-02-02;NO100169;LV900169;865027;NO;ordinær overføring;
TX-0000170;2023-03-03;NO100170;LV900170;742033;LV;ordinær overføring;
TX-0000171;2023-04-04;NO100171;LV900171;49900;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000172;2023-05-05;NO100172;LV900172;442257;CY;ordinær overføring;
TX-0000173;2023-06-06;NO100173;LV900173;306248;NO;ordinær overføring;
TX-0000174;2023-07-07;NO100174;LV900174;930126;MT;ordinær overføring;
TX-0000175;2023-08-08;NO100175;LV900175;303703;MT;ordinær overføring;
TX-0000176;2023-09-09;NO100176;LV900176;373939;CY;ordinær overføring;
TX-0000177;2023-10-10;NO100177;LV900177;125414;CY;ordinær overføring;
TX-0000178;2023-11-11;NO100178;LV900178;174023;MT;ordinær overføring;
TX-0000179;2023-12-12;NO100179;LV900179;480391;EE;ordinær overføring;
TX-0000180;2023-01-13;NO100180;LV900180;641535;MT;ordinær overføring;
TX-0000181;2023-02-14;NO100181;LV900181;526575;NO;ordinær overføring;
TX-0000182;2023-03-15;NO100182;LV900182;538943;MT;ordinær overføring;
TX-0000183;2023-04-16;NO100183;LV900183;698850;EE;ordinær overføring;
TX-0000184;2023-05-17;NO100184;LV900184;659529;EE;ordinær overføring;
TX-0000185;2023-06-18;NO100185;LV900185;252229;MT;ordinær overføring;
TX-0000186;2023-07-19;NO100186;LV900186;819271;LV;ordinær overføring;
TX-0000187;2023-08-20;NO100187;LV900187;454961;LV;ordinær overføring;
TX-0000188;2023-09-21;NO100188;LV900188;48089;CY;ordinær overføring;
TX-0000189;2023-10-22;NO100189;LV900189;550670;LV;ordinær overføring;
TX-0000190;2023-11-23;NO100190;LV900190;49875;LV;ordinær overføring;
TX-0000191;2023-12-24;NO100191;LV900191;241926;CY;ordinær overføring;
TX-0000192;2023-01-25;NO100192;LV900192;661078;NO;ordinær overføring;
TX-0000193;2023-02-26;NO100193;LV900193;823173;EE;ordinær overføring;
TX-0000194;2023-03-27;NO100194;LV900194;543388;NO;ordinær overføring;
TX-0000195;2023-04-28;NO100195;LV900195;49939;NO;ordinær overføring;
TX-0000196;2023-05-01;NO100196;LV900196;947318;EE;ordinær overføring;
TX-0000197;2023-06-02;NO100197;LV900197;853884;LV;ordinær overføring;
TX-0000198;2023-07-03;NO100198;LV900198;79148;LV;ordinær overføring;
TX-0000199;2023-08-04;NO100199;LV900199;359226;EE;ordinær overføring;
TX-0000200;2023-09-05;NO100200;LV900200;401076;CY;ordinær overføring;
TX-0000201;2023-10-06;NO100201;LV900201;393611;MT;ordinær overføring;
TX-0000202;2023-11-07;NO100202;LV900202;653312;NO;ordinær overføring;
TX-0000203;2023-12-08;NO100203;LV900203;863530;LV;ordinær overføring;
TX-0000204;2023-01-09;NO100204;LV900204;190627;AE;ordinær overføring;
TX-0000205;2023-02-10;NO100205;LV900205;237271;MT;ordinær overføring;
TX-0000206;2023-03-11;NO100206;LV900206;774046;CY;ordinær overføring;
TX-0000207;2023-04-12;NO100207;LV900207;396076;LV;ordinær overføring;
TX-0000208;2023-05-13;NO100208;LV900208;147721;EE;ordinær overføring;
TX-0000209;2023-06-14;NO100209;LV900209;49950;LV;ordinær overføring;
TX-0000210;2023-07-15;NO100210;LV900210;306554;NO;ordinær overføring;
TX-0000211;2023-08-16;NO100211;LV900211;211502;EE;ordinær overføring;
TX-0000212;2023-09-17;NO100212;LV900212;286900;EE;ordinær overføring;
TX-0000213;2023-10-18;NO100213;LV900213;968558;CY;ordinær overføring;
TX-0000214;2023-11-19;NO100214;LV900214;96222;LV;ordinær overføring;
TX-0000215;2023-12-20;NO100215;LV900215;659353;EE;ordinær overføring;
TX-0000216;2023-01-21;NO100216;LV900216;996164;LV;ordinær overføring;
TX-0000217;2023-02-22;NO100217;LV900217;100241;AE;ordinær overføring;
TX-0000218;2023-03-23;NO100218;LV900218;313902;NO;ordinær overføring;
TX-0000219;2023-04-24;NO100219;LV900219;281956;LV;ordinær overføring;
TX-0000220;2023-05-25;NO100220;LV900220;80950;LV;ordinær overføring;
TX-0000221;2023-06-26;NO100221;LV900221;230516;LV;ordinær overføring;
TX-0000222;2023-07-27;NO100222;LV900222;997913;NO;ordinær overføring;
TX-0000223;2023-08-28;NO100223;LV900223;187163;LV;ordinær overføring;
TX-0000224;2023-09-01;NO100224;LV900224;983791;AE;ordinær overføring;
TX-0000225;2023-10-02;NO100225;LV900225;673880;CY;ordinær overføring;
TX-0000226;2023-11-03;NO100226;LV900226;202507;MT;mellomledd til kontantuttak;LAYERING
TX-0000227;2023-12-04;NO100227;LV900227;890046;CY;ordinær overføring;
TX-0000228;2023-01-05;NO100228;LV900228;49875;MT;splittet overføring - mulig strukturering;STRUCTURING
TX-0000229;2023-02-06;NO100229;LV900229;965487;LV;ordinær overføring;
TX-0000230;2023-03-07;NO100230;LV900230;752516;NO;ordinær overføring;
TX-0000231;2023-04-08;NO100231;LV900231;760196;CY;ordinær overføring;
TX-0000232;2023-05-09;NO100232;LV900232;622323;LV;ordinær overføring;
TX-0000233;2023-06-10;NO100233;LV900233;183149;LV;ordinær overføring;
TX-0000234;2023-07-11;NO100234;LV900234;250572;MT;ordinær overføring;
TX-0000235;2023-08-12;NO100235;LV900235;99058;NO;ordinær overføring;
TX-0000236;2023-09-13;NO100236;LV900236;524864;NO;ordinær overføring;
TX-0000237;2023-10-14;NO100237;LV900237;336169;CY;ordinær overføring;
TX-0000238;2023-11-15;NO100238;LV900238;246177;LV;ordinær overføring;
TX-0000239;2023-12-16;NO100239;LV900239;741803;AE;ordinær overføring;
TX-0000240;2023-01-17;NO100240;LV900240;126671;LV;ordinær overføring;
TX-0000241;2023-02-18;NO100241;LV900241;931284;AE;ordinær overføring;
TX-0000242;2023-03-19;NO100242;LV900242;311758;NO;ordinær overføring;
TX-0000243;2023-04-20;NO100243;LV900243;519288;AE;ordinær overføring;
TX-0000244;2023-05-21;NO100244;LV900244;710797;EE;ordinær overføring;
TX-0000245;2023-06-22;NO100245;LV900245;933992;CY;ordinær overføring;
TX-0000246;2023-07-23;NO100246;LV900246;794956;LV;ordinær overføring;
TX-0000247;2023-08-24;NO100247;LV900247;49875;CY;ordinær overføring;
TX-0000248;2023-09-25;NO100248;LV900248;567838;LV;ordinær overføring;
TX-0000249;2023-10-26;NO100249;LV900249;387578;LV;ordinær overføring;
TX-0000250;2023-11-27;NO100250;LV900250;943701;MT;ordinær overføring;
TX-0000251;2023-12-28;NO100251;LV900251;659420;EE;ordinær overføring;
TX-0000252;2023-01-01;NO100252;LV900252;939915;EE;ordinær overføring;
TX-0000253;2023-02-02;NO100253;LV900253;627472;NO;ordinær overføring;
TX-0000254;2023-03-03;NO100254;LV900254;325365;CY;ordinær overføring;
TX-0000255;2023-04-04;NO100255;LV900255;708541;EE;ordinær overføring;
TX-0000256;2023-05-05;NO100256;LV900256;732545;EE;ordinær overføring;
TX-0000257;2023-06-06;NO100257;LV900257;592555;LV;ordinær overføring;
TX-0000258;2023-07-07;NO100258;LV900258;126079;LV;ordinær overføring;
TX-0000259;2023-08-08;NO100259;LV900259;456290;MT;ordinær overføring;
TX-0000260;2023-09-09;NO100260;LV900260;87510;AE;ordinær overføring;
TX-0000261;2023-10-10;NO100261;LV900261;884004;NO;ordinær overføring;
TX-0000262;2023-11-11;NO100262;LV900262;909393;MT;ordinær overføring;
TX-0000263;2023-12-12;NO100263;LV900263;642335;EE;ordinær overføring;
TX-0000264;2023-01-13;NO100264;LV900264;318286;AE;ordinær overføring;
TX-0000265;2023-02-14;NO100265;LV900265;102591;CY;ordinær overføring;
TX-0000266;2023-03-15;NO100266;LV900266;49900;LV;ordinær overføring;
TX-0000267;2023-04-16;NO100267;LV900267;968802;LV;ordinær overføring;
TX-0000268;2023-05-17;NO100268;LV900268;382391;NO;ordinær overføring;
TX-0000269;2023-06-18;NO100269;LV900269;878532;LV;ordinær overføring;
TX-0000270;2023-07-19;NO100270;LV900270;626671;AE;ordinær overføring;
TX-0000271;2023-08-20;NO100271;LV900271;270153;NO;ordinær overføring;
TX-0000272;2023-09-21;NO100272;LV900272;938243;NO;ordinær overføring;
TX-0000273;2023-10-22;NO100273;LV900273;562247;LV;ordinær overføring;
TX-0000274;2023-11-23;NO100274;LV900274;703920;NO;ordinær overføring;
TX-0000275;2023-12-24;NO100275;LV900275;831496;CY;ordinær overføring;
TX-0000276;2023-01-25;NO100276;LV900276;564334;MT;ordinær overføring;
TX-0000277;2023-02-26;NO100277;LV900277;227482;CY;ordinær overføring;
TX-0000278;2023-03-27;NO100278;LV900278;730708;NO;ordinær overføring;
TX-0000279;2023-04-28;NO100279;LV900279;99988;EE;ordinær overføring;
TX-0000280;2023-05-01;NO100280;LV900280;762091;EE;ordinær overføring;
TX-0000281;2023-06-02;NO100281;LV900281;89159;CY;ordinær overføring;
TX-0000282;2023-07-03;NO100282;LV900282;832263;AE;ordinær overføring;
TX-0000283;2023-08-04;NO100283;LV900283;917960;EE;ordinær overføring;
TX-0000284;2023-09-05;NO100284;LV900284;522832;CY;ordinær overføring;
TX-0000285;2023-10-06;NO100285;LV900285;49900;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000286;2023-11-07;NO100286;LV900286;403063;AE;ordinær overføring;
TX-0000287;2023-12-08;NO100287;LV900287;253919;NO;ordinær overføring;
TX-0000288;2023-01-09;NO100288;LV900288;90725;MT;ordinær overføring;
TX-0000289;2023-02-10;NO100289;LV900289;703704;NO;ordinær overføring;
TX-0000290;2023-03-11;NO100290;LV900290;863874;EE;ordinær overføring;
TX-0000291;2023-04-12;NO100291;LV900291;132135;EE;ordinær overføring;
TX-0000292;2023-05-13;NO100292;LV900292;513853;NO;ordinær overføring;
TX-0000293;2023-06-14;NO100293;LV900293;600144;MT;ordinær overføring;
TX-0000294;2023-07-15;NO100294;LV900294;755152;LV;ordinær overføring;
TX-0000295;2023-08-16;NO100295;LV900295;207335;LV;ordinær overføring;
TX-0000296;2023-09-17;NO100296;LV900296;429621;NO;ordinær overføring;
TX-0000297;2023-10-18;NO100297;LV900297;215412;CY;ordinær overføring;
TX-0000298;2023-11-19;NO100298;LV900298;90962;LV;ordinær overføring;
TX-0000299;2023-12-20;NO100299;LV900299;242079;MT;ordinær overføring;
TX-0000300;2023-01-21;NO100300;LV900300;75605;CY;ordinær overføring;
TX-0000301;2023-02-22;NO100301;LV900301;567732;NO;ordinær overføring;
TX-0000302;2023-03-23;NO100302;LV900302;117542;LV;ordinær overføring;
TX-0000303;2023-04-24;NO100303;LV900303;913180;AE;ordinær overføring;
TX-0000304;2023-05-25;NO100304;LV900304;49950;LV;ordinær overføring;
TX-0000305;2023-06-26;NO100305;LV900305;293963;AE;ordinær overføring;
TX-0000306;2023-07-27;NO100306;LV900306;932992;NO;ordinær overføring;
TX-0000307;2023-08-28;NO100307;LV900307;181344;MT;ordinær overføring;
TX-0000308;2023-09-01;NO100308;LV900308;510492;MT;ordinær overføring;
TX-0000309;2023-10-02;NO100309;LV900309;784114;LV;ordinær overføring;
TX-0000310;2023-11-03;NO100310;LV900310;334719;LV;ordinær overføring;
TX-0000311;2023-12-04;NO100311;LV900311;628413;MT;ordinær overføring;
TX-0000312;2023-01-05;NO100312;LV900312;307584;CY;ordinær overføring;
TX-0000313;2023-02-06;NO100313;LV900313;629226;MT;ordinær overføring;
TX-0000314;2023-03-07;NO100314;LV900314;455697;EE;ordinær overføring;
TX-0000315;2023-04-08;NO100315;LV900315;954302;LV;ordinær overføring;
TX-0000316;2023-05-09;NO100316;LV900316;86424;NO;ordinær overføring;
TX-0000317;2023-06-10;NO100317;LV900317;588741;EE;ordinær overføring;
TX-0000318;2023-07-11;NO100318;LV900318;605518;LV;ordinær overføring;
TX-0000319;2023-08-12;NO100319;LV900319;533670;EE;ordinær overføring;
TX-0000320;2023-09-13;NO100320;LV900320;386767;AE;ordinær overføring;
TX-0000321;2023-10-14;NO100321;LV900321;171919;AE;ordinær overføring;
TX-0000322;2023-11-15;NO100322;LV900322;634127;LV;ordinær overføring;
TX-0000323;2023-12-16;NO100323;LV900323;49900;EE;ordinær overføring;
TX-0000324;2023-01-17;NO100324;LV900324;944084;AE;ordinær overføring;
TX-0000325;2023-02-18;NO100325;LV900325;321574;AE;ordinær overføring;
TX-0000326;2023-03-19;NO100326;LV900326;706023;NO;ordinær overføring;
TX-0000327;2023-04-20;NO100327;LV900327;444182;NO;ordinær overføring;
TX-0000328;2023-05-21;NO100328;LV900328;693476;EE;ordinær overføring;
TX-0000329;2023-06-22;NO100329;LV900329;958944;MT;ordinær overføring;
TX-0000330;2023-07-23;NO100330;LV900330;804543;EE;ordinær overføring;
TX-0000331;2023-08-24;NO100331;LV900331;997711;AE;ordinær overføring;
TX-0000332;2023-09-25;NO100332;LV900332;618106;NO;ordinær overføring;
TX-0000333;2023-10-26;NO100333;LV900333;811599;NO;ordinær overføring;
TX-0000334;2023-11-27;NO100334;LV900334;556328;CY;ordinær overføring;
TX-0000335;2023-12-28;NO100335;LV900335;775717;AE;ordinær overføring;
TX-0000336;2023-01-01;NO100336;LV900336;185099;AE;ordinær overføring;
TX-0000337;2023-02-02;NO100337;LV900337;468366;CY;ordinær overføring;
TX-0000338;2023-03-03;NO100338;LV900338;178084;MT;ordinær overføring;
TX-0000339;2023-04-04;NO100339;LV900339;910413;EE;mellomledd til kontantuttak;LAYERING
TX-0000340;2023-05-05;NO100340;LV900340;535393;NO;ordinær overføring;
TX-0000341;2023-06-06;NO100341;LV900341;586436;CY;ordinær overføring;
TX-0000342;2023-07-07;NO100342;LV900342;49950;EE;splittet overføring - mulig strukturering;STRUCTURING
TX-0000343;2023-08-08;NO100343;LV900343;493108;MT;ordinær overføring;
TX-0000344;2023-09-09;NO100344;LV900344;664755;MT;ordinær overføring;
TX-0000345;2023-10-10;NO100345;LV900345;228640;MT;ordinær overføring;
TX-0000346;2023-11-11;NO100346;LV900346;306720;CY;ordinær overføring;
TX-0000347;2023-12-12;NO100347;LV900347;664862;LV;ordinær overføring;
TX-0000348;2023-01-13;NO100348;LV900348;689289;AE;ordinær overføring;
TX-0000349;2023-02-14;NO100349;LV900349;291327;CY;ordinær overføring;
TX-0000350;2023-03-15;NO100350;LV900350;683096;EE;ordinær overføring;
TX-0000351;2023-04-16;NO100351;LV900351;523639;EE;ordinær overføring;
TX-0000352;2023-05-17;NO100352;LV900352;734611;CY;ordinær overføring;
TX-0000353;2023-06-18;NO100353;LV900353;857322;AE;ordinær overføring;
TX-0000354;2023-07-19;NO100354;LV900354;546810;AE;ordinær overføring;
